TEST BATCH;INSTANCE;NUMBER CUSTOMERS;GAMMAT;DEVIATIONT;RUNTIME;RESULT;RESULT DESCRIPTION;INCUMBENT;BEST BOUND;MIP ABSOLUTE GAP;MIP RELATIVE GAP
A;R104;25;10;0.5;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R105;25;0;0;3600.08;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;684.1;595.2916047;88.8083953;0.1298
A;R105;25;1;0.1;3600.18;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;673.7;622.2227889;51.47721106;0.0763
A;R105;25;1;0.25;3600.11;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;673.7;638.877;34.823;0.0517
A;R105;25;1;0.5;3600.35;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;754.4;726.2305085;28.16949152;0.0372
A;R105;25;5;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R105;25;5;0.25;3600.17;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;739.7;639.0004622;100.6995378;0.1361
A;R105;25;5;0.5;3600.14;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;768.7;750.5097561;18.1902439;0.0235
A;R105;25;10;0.1;3600.77;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;855.8;610.7966061;245.0033939;0.2863
A;R105;25;10;0.25;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R105;25;10;0.5;3600.23;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;762;750.6638874;11.33611263;0.0148
A;R106;25;0;0;3600.12;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;1;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;1;0.25;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;1;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;5;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;5;0.25;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;5;0.5;3600.2;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;10;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;10;0.25;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R106;25;10;0.5;3600.15;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;0;0;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;1;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;1;0.25;3600.12;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;1;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;5;0.1;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;5;0.25;3601.29;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;5;0.5;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;10;0.1;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;10;0.25;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R107;25;10;0.5;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;0;0;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;1;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;1;0.25;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;1;0.5;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;5;0.1;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;5;0.25;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;5;0.5;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;10;0.1;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;10;0.25;3600.21;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R108;25;10;0.5;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;0;0;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;1;0.1;3600.22;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;1;0.25;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;1;0.5;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;5;0.1;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;5;0.25;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;5;0.5;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;10;0.1;3600.13;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;10;0.25;3600.15;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R109;25;10;0.5;3600.1;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;0;0;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;1;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;1;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;1;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;5;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;5;0.25;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;5;0.5;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;10;0.1;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;10;0.25;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R110;25;10;0.5;3600.07;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;0;0;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;1;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;1;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;1;0.5;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;5;0.1;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;5;0.25;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;5;0.5;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;10;0.1;3600.13;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;10;0.25;3600.37;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R111;25;10;0.5;3600.14;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;0;0;3600.19;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;1;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;1;0.25;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;1;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;5;0.1;3600.1;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;5;0.25;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;5;0.5;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;10;0.1;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;10;0.25;3600.1;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R112;25;10;0.5;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;0;0;3600.02;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;1;0.1;3600.44;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;664.4;569.994;94.406;0.1421
A;R201;25;1;0.25;3600.2;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;1;0.5;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;5;0.1;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;5;0.25;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;5;0.5;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;10;0.1;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;10;0.25;3600.14;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R201;25;10;0.5;3600.09;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R202;25;0;0;3600.06;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R202;25;1;0.1;3600.03;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R202;25;1;0.25;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R202;25;1;0.5;3600.04;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
A;R202;25;5;0.1;3600.05;TIME_LIMIT;Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.;;;;
